PC1,PC2,cluster_label
0.9194841425767069,-1.3489871234336765,Consistent Good Sleepers
5.137826453787948,0.05978000259318974,Variable Long Sleepers
1.4715733564970614,0.020935707957207905,Chronic Short & Variable
-0.3468941126062122,0.9799357933698273,Chronic Short & Variable
2.7202892551236553,-1.6262137998462516,Variable Long Sleepers
1.374733175366454,1.0364875831758196,Chronic Short & Variable
4.0937114620475885,-0.347489172503888,Variable Long Sleepers
-1.5002158295129124,1.6084918008003022,Short but Regular
-0.10382488662751185,1.200362256792139,Chronic Short & Variable
4.461018968945137,2.8748174091429446,Variable Long Sleepers
-1.111637278515437,-2.7427465429712785,Consistent Good Sleepers
2.1482201847977382,-1.0631991039412236,Variable Long Sleepers
4.699926308419596,0.2984424933892178,Variable Long Sleepers
3.0516687859724345,-0.5054161119521645,Variable Long Sleepers
6.514476904873282,-1.662844274124267,Variable Long Sleepers
1.1591631011550334,-0.27860354546163996,Chronic Short & Variable
6.06390326787458,-1.9899619530803276,Variable Long Sleepers
4.5083622809511565,-0.10924677591823637,Variable Long Sleepers
2.7257142980022797,1.3747045434357106,Variable Long Sleepers
2.187152536482875,0.05481726105577324,Variable Long Sleepers
0.33609590371650794,-0.506599399976553,Consistent Good Sleepers
3.323025046136993,1.4932136195057402,Variable Long Sleepers
0.6474637403740059,-2.879441227712344,Consistent Good Sleepers
1.7473563543655084,0.07242256085786075,Chronic Short & Variable
0.6357203295781351,-1.9940142593519412,Consistent Good Sleepers
-1.8022003825981978,0.2708227698110639,Short but Regular
-1.4686258665813507,-1.9299090210295464,Consistent Good Sleepers
0.8468887449302223,-1.2484978392509625,Consistent Good Sleepers
-0.16765208831776116,-1.997827785364188,Consistent Good Sleepers
1.2593101226634515,-0.29424168001525997,Chronic Short & Variable
-0.8072450847544894,1.9296564259523425,Short but Regular
-0.6334347465937366,-2.882790697685258,Consistent Good Sleepers
-0.8146629735812069,1.3622182283475854,Short but Regular
1.6531839740737395,0.22674804610223717,Chronic Short & Variable
0.8713760247822705,0.14117601966716023,Chronic Short & Variable
-3.09407973813896,2.060333246503616,Short but Regular
0.1092811875639554,-1.1416539992685795,Consistent Good Sleepers
-0.4615143154299158,-2.2764227861666004,Consistent Good Sleepers
3.00804526769751,-0.6031558372155637,Variable Long Sleepers
-0.301842687929295,1.5532444041297309,Chronic Short & Variable
0.12179155662344039,-0.3892042061947792,Consistent Good Sleepers
-0.11483155345691706,-0.20484275742650504,Consistent Good Sleepers
-0.594810541018675,1.656464309843193,Short but Regular
-0.08843660141959318,-0.20547671401416312,Consistent Good Sleepers
-0.659631808401152,1.2655274216511634,Short but Regular
2.511339207479671,-0.47538559681463016,Variable Long Sleepers
-0.3318269798826018,-1.6471944972993162,Consistent Good Sleepers
0.132549747264037,-0.2998600196355137,Consistent Good Sleepers
-2.2790550933386515,2.2958214178400294,Short but Regular
0.7851262980950453,-2.1071309454721034,Consistent Good Sleepers
0.3642742026210877,0.9586751699299275,Chronic Short & Variable
-1.904850259990387,0.35159903348840077,Short but Regular
0.4495022922923496,-1.4758338027641644,Consistent Good Sleepers
-1.0153100420687058,-3.0500983293244746,Consistent Good Sleepers
5.199978216821134,1.4663992282265998,Variable Long Sleepers
-1.299766544135013,-0.4990710449409066,Consistent Good Sleepers
-0.04747096176837726,-1.7209408952741514,Consistent Good Sleepers
-0.714360206729755,0.32962965623653434,Short but Regular
-0.6077269278920701,-1.9824034395400105,Consistent Good Sleepers
-0.09904166303995243,-1.8510545297844367,Consistent Good Sleepers
-0.14894236726076274,0.7933556857396067,Chronic Short & Variable
-1.207144896454356,-2.1076524127407805,Consistent Good Sleepers
-1.6709227755749934,1.252329542034774,Short but Regular
-0.4648765907388402,2.246993711537989,Chronic Short & Variable
-2.0411938461616113,-0.22954152621905377,Short but Regular
-2.2353745657709974,2.0149761228606367,Short but Regular
-1.0741849064820588,-0.439958889330324,Consistent Good Sleepers
-0.1814588467312421,-0.6098378687395907,Consistent Good Sleepers
-0.9883620066977786,-0.5872475356508913,Consistent Good Sleepers
0.010962029034515892,-2.6479550137867984,Consistent Good Sleepers
0.6160578310518606,0.4193216041622753,Chronic Short & Variable
-1.5144525838901848,0.548991543981934,Short but Regular
-2.4484708909227155,-0.5455508015775453,Short but Regular
-0.9375503949786157,-1.8440934535059819,Consistent Good Sleepers
-1.453864053317287,-3.0969141619461267,Consistent Good Sleepers
1.4365655023139743,-1.7443993487057343,Consistent Good Sleepers
1.1426468426497236,-2.2570884288956505,Consistent Good Sleepers
-0.3018195195269415,-1.8608187837304535,Consistent Good Sleepers
-0.3676084735790989,1.4597706904645469,Chronic Short & Variable
-0.6628608911799937,0.15743125842527447,Consistent Good Sleepers
-1.2243091338117504,-2.5043349936970136,Consistent Good Sleepers
1.9099935243601096,0.8591033754554388,Chronic Short & Variable
2.0425205243745395,1.4864302632120763,Chronic Short & Variable
-1.1518111131282638,-1.6682227547423027,Consistent Good Sleepers
-2.9782539116235154,2.0963345876716324,Short but Regular
-1.57930722558765,-1.3219739439601663,Consistent Good Sleepers
0.994696589891735,-0.2991020932219397,Chronic Short & Variable
0.5983333714501243,-0.8787700294427846,Consistent Good Sleepers
-0.6075293867382336,-1.0030598885974198,Consistent Good Sleepers
-1.1654160375820828,-2.1357021142572754,Consistent Good Sleepers
0.6456966373213541,0.06416984506954755,Chronic Short & Variable
-2.5256824017813484,0.002502087846290532,Short but Regular
-1.3906308903651865,-2.513394300433218,Consistent Good Sleepers
-1.6124757281309707,-1.9835437860260619,Consistent Good Sleepers
-2.0674935075215712,-2.369790120833945,Consistent Good Sleepers
-0.8497021806401535,1.4087601173017594,Short but Regular
-0.5261364149341704,-0.13621429455442458,Consistent Good Sleepers
-0.33048436554808563,-2.7116377482543204,Consistent Good Sleepers
-1.814129996978275,-0.43725649397580196,Short but Regular
0.6108473071148564,-1.9974267363438596,Consistent Good Sleepers
-1.653447508948739,-1.7663057133939024,Consistent Good Sleepers
1.0031973841235515,-1.4793567510306156,Consistent Good Sleepers
-0.6344981222157174,-2.501649047547317,Consistent Good Sleepers
0.8699308904463333,-0.3550164900313363,Chronic Short & Variable
-0.6009063520430875,-0.46754182845760767,Consistent Good Sleepers
-1.0045675855026959,-1.9895907703450642,Consistent Good Sleepers
-1.0492186720370986,-1.8490324459154206,Consistent Good Sleepers
-0.27963178274882033,-1.581928739980803,Consistent Good Sleepers
-0.5063867786118879,-1.7923858893973101,Consistent Good Sleepers
-2.631141503742995,2.2103468332466396,Short but Regular
-1.6609787258354503,2.267562003088367,Short but Regular
0.9677241379828649,1.2380398937329633,Chronic Short & Variable
-1.4417169942643362,-1.0698093268288802,Consistent Good Sleepers
-0.49605768638892056,-0.9342131706821637,Consistent Good Sleepers
-2.138207072842719,0.6765077277733692,Short but Regular
1.8166097886739767,-1.5496048363575272,Variable Long Sleepers
1.1442718060697412,1.8456093384116188,Chronic Short & Variable
-0.7115184180600407,-2.4503533743941075,Consistent Good Sleepers
0.10842620629382808,-0.14486103849966325,Consistent Good Sleepers
